u,v,moda,periode,w
Cirebon,Bandung,TRUK,11,15
Cirebon,Tasikmalaya,TRUK,11,15
Cirebon,Tegal,TRUK,11,15
Cirebon,Purwokerto,TRUK,11,15
Cirebon,Yogyakarta,TRUK,11,15
Cirebon,Semarang,TRUK,11,15
Cirebon,Solo,TRUK,11,15
Cirebon,Kediri,TRUK,11,15
Cirebon,Malang,TRUK,11,15
Cirebon,Surabaya,TRUK,11,15
Cirebon,Jember,TRUK,11,15
Cirebon,Jakarta,KRTA,11,2
Cirebon,Bandung,KRTA,11,2
Denpasar,Mataram,TRUK,11,15
Denpasar,Surabaya,TRUK,11,15
Gorontalo,Mamuju,TRUK,11,15
Gorontalo,Makassar,TRUK,11,15
Gorontalo,Palu,TRUK,11,15
Gorontalo,Kendari,TRUK,11,15
Gorontalo,Manado,TRUK,11,15
Jakarta,Serang,TRUK,11,15
Jakarta,Bandung,TRUK,11,15
Jakarta,Tasikmalaya,TRUK,11,15
Jakarta,Cirebon,TRUK,11,15
Jakarta,Tegal,TRUK,11,15
Jakarta,Purwokerto,TRUK,11,15
Jakarta,Yogyakarta,TRUK,11,15
Jakarta,Semarang,TRUK,11,15
Jakarta,Solo,TRUK,11,15
Jakarta,Kediri,TRUK,11,15
Jakarta,Malang,TRUK,11,15
Jakarta,Surabaya,TRUK,11,15
Jakarta,Jember,TRUK,11,15
Jakarta,Lampung,TRUK,11,15
Jakarta,Surabaya,KBRG,11,4
Jakarta,Balikpapan,KBRG,11,4
Jakarta,Samarinda,KBRG,11,4
Jakarta,Palu,KBRG,11,4
Jakarta,Manado,KBRG,11,4
Jakarta,Kendari,KBRG,11,4
Jakarta,Medan,KBRG,11,4
Jakarta,Pekanbaru,KBRG,11,4
Jakarta,Palembang,KBRG,11,4
Jakarta,Banjarmasin,KBRG,11,4
Jakarta,Pontianak,KBRG,11,4
Jakarta,Batam,KBRG,11,4
Jakarta,Makassar,KBRG,11,4
Jakarta,Batam,KPNG,11,6
Jakarta,Medan,KPNG,11,6
Jakarta,Surabaya,KPNG,11,6
Jakarta,Makassar,KPNG,11,6
Jakarta,Ambon,KPNG,11,6
Jakarta,Ternate,KPNG,11,6
Jakarta,Manado,KPNG,11,6
Jakarta,Manokwari,KPNG,11,6
Jakarta,Jayapura,KPNG,11,6
Jakarta,Kupang,KPNG,11,6
Jakarta,Surabaya,KRTA,11,2
Jakarta,Cirebon,KRTA,11,2
Jakarta,Semarang,KRTA,11,2
Jakarta,Tegal,KRTA,11,2
Jakarta,Solo,KRTA,11,2
Jakarta,Purwokerto,KRTA,11,2
Jakarta,Yogyakarta,KRTA,11,2
Jakarta,Malang,KRTA,11,2
Jakarta,Kediri,KRTA,11,2
Jakarta,Bandung,KRTA,11,2
Jakarta,Tasikmalaya,KRTA,11,2
Jambi,Banda Aceh,TRUK,11,15
Jambi,Lhokseumawe,TRUK,11,15
Jambi,Medan,TRUK,11,15
Jambi,Sibolga,TRUK,11,15
Jambi,Pematang Siantar,TRUK,11,15
Jambi,Padang,TRUK,11,15
Jambi,Pekanbaru,TRUK,11,15
Jambi,Bengkulu,TRUK,11,15
Jambi,Palembang,TRUK,11,15
Jambi,Lampung,TRUK,11,15
Jambi,Pangkal Pinang,TRUK,11,15
Jayapura,Manokwari,TRUK,11,15
Jayapura,Jakarta,KPNG,11,6
Jayapura,Surabaya,KPNG,11,6
Jayapura,Makassar,KPNG,11,6
Jayapura,Manokwari,KPNG,11,6
Jayapura,Ambon,KPNG,11,6
Jember,Serang,TRUK,11,15
Jember,Jakarta,TRUK,11,15
Jember,Bandung,TRUK,11,15
Jember,Tasikmalaya,TRUK,11,15
Jember,Cirebon,TRUK,11,15
Jember,Tegal,TRUK,11,15
Jember,Purwokerto,TRUK,11,15
Jember,Yogyakarta,TRUK,11,15
Jember,Semarang,TRUK,11,15
Jember,Solo,TRUK,11,15
Jember,Kediri,TRUK,11,15
Jember,Malang,TRUK,11,15
Jember,Surabaya,TRUK,11,15
Jember,Surabaya,KRTA,11,2
Jember,Yogyakarta,KRTA,11,2
Jember,Purwokerto,KRTA,11,2
Jember,Malang,KRTA,11,2
Kediri,Serang,TRUK,11,15
Kediri,Jakarta,TRUK,11,15
Kediri,Bandung,TRUK,11,15
Kediri,Tasikmalaya,TRUK,11,15
Kediri,Cirebon,TRUK,11,15
Kediri,Tegal,TRUK,11,15
Kediri,Purwokerto,TRUK,11,15
Kediri,Yogyakarta,TRUK,11,15
Kediri,Semarang,TRUK,11,15
Kediri,Solo,TRUK,11,15
Kediri,Malang,TRUK,11,15
Kediri,Surabaya,TRUK,11,15
Kediri,Jember,TRUK,11,15
Kediri,Bandung,KRTA,11,2
Kediri,Tasikmalaya,KRTA,11,2
Kediri,Jakarta,KRTA,11,2
Kediri,Solo,KRTA,11,2
Kediri,Semarang,KRTA,11,2
Kediri,Tegal,KRTA,11,2
Kediri,Cirebon,KRTA,11,2
Kediri,Yogyakarta,KRTA,11,2
Kediri,Purwokerto,KRTA,11,2
Kediri,Serang,KRTA,11,2
Kendari,Mamuju,TRUK,11,15
Kendari,Makassar,TRUK,11,15
Kendari,Palu,TRUK,11,15
Kendari,Gorontalo,TRUK,11,15
Kendari,Manado,TRUK,11,15
Kendari,Jakarta,KBRG,11,4
Kendari,Surabaya,KBRG,11,4
Kendari,Balikpapan,KBRG,11,4
Kendari,Samarinda,KBRG,11,4
Kendari,Palu,KBRG,11,4
Kendari,Manado,KBRG,11,4
Kupang,Jakarta,KPNG,11,6
Kupang,Surabaya,KPNG,11,6
Kupang,Makassar,KPNG,11,6
Lampung,Banda Aceh,TRUK,11,15
Lampung,Jakarta,TRUK,11,15
Lampung,Lhokseumawe,TRUK,11,15
Lampung,Medan,TRUK,11,15
Lampung,Sibolga,TRUK,11,15
Lampung,Pematang Siantar,TRUK,11,15
Lampung,Padang,TRUK,11,15
Lampung,Pekanbaru,TRUK,11,15
Lampung,Bengkulu,TRUK,11,15
Lampung,Jambi,TRUK,11,15
Lampung,Palembang,TRUK,11,15
Lampung,Pangkal Pinang,TRUK,11,15
Lampung,Serang,TRUK,11,15
Lampung,Palembang,KRTA,11,2
Lhokseumawe,Banda Aceh,TRUK,11,15
Lhokseumawe,Medan,TRUK,11,15
Lhokseumawe,Sibolga,TRUK,11,15
Lhokseumawe,Pematang Siantar,TRUK,11,15
Lhokseumawe,Padang,TRUK,11,15
Lhokseumawe,Pekanbaru,TRUK,11,15
Lhokseumawe,Bengkulu,TRUK,11,15
Lhokseumawe,Jambi,TRUK,11,15
Lhokseumawe,Palembang,TRUK,11,15
Lhokseumawe,Lampung,TRUK,11,15
Lhokseumawe,Pangkal Pinang,TRUK,11,15
Makassar,Mamuju,TRUK,11,15
Makassar,Palu,TRUK,11,15
Makassar,Kendari,TRUK,11,15
Makassar,Gorontalo,TRUK,11,15
Makassar,Manado,TRUK,11,15
Makassar,Jakarta,KBRG,11,4
Makassar,Jakarta,KPNG,11,6
Makassar,Surabaya,KPNG,11,6
Makassar,Ternate,KPNG,11,6
Makassar,Manado,KPNG,11,6
Makassar,Manokwari,KPNG,11,6
Makassar,Jayapura,KPNG,11,6
Makassar,Kupang,KPNG,11,6
Malang,Serang,TRUK,11,15
Malang,Jakarta,TRUK,11,15
Malang,Bandung,TRUK,11,15
Malang,Tasikmalaya,TRUK,11,15
Malang,Cirebon,TRUK,11,15
Malang,Tegal,TRUK,11,15
Malang,Purwokerto,TRUK,11,15
Malang,Yogyakarta,TRUK,11,15
Malang,Semarang,TRUK,11,15
Malang,Solo,TRUK,11,15
Malang,Kediri,TRUK,11,15
Malang,Surabaya,TRUK,11,15
Malang,Jember,TRUK,11,15
Malang,Jakarta,KRTA,11,2
Malang,Surabaya,KRTA,11,2
Malang,Solo,KRTA,11,2
Malang,Yogyakarta,KRTA,11,2
Malang,Purwokerto,KRTA,11,2
Malang,Cirebon,KRTA,11,2
Malang,Kediri,KRTA,11,2
Malang,Semarang,KRTA,11,2
Malang,Tegal,KRTA,11,2
Malang,Bandung,KRTA,11,2
Malang,Tasikmalaya,KRTA,11,2
Malang,Jember,KRTA,11,2
Mamuju,Makassar,TRUK,11,15
Mamuju,Palu,TRUK,11,15
Mamuju,Kendari,TRUK,11,15
Mamuju,Gorontalo,TRUK,11,15
Mamuju,Manado,TRUK,11,15
Manado,Mamuju,TRUK,11,15
Manado,Makassar,TRUK,11,15
Manado,Palu,TRUK,11,15
Manado,Kendari,TRUK,11,15
Manado,Gorontalo,TRUK,11,15
Manado,Jakarta,KBRG,11,4
Manado,Surabaya,KBRG,11,4
Manado,Balikpapan,KBRG,11,4
Manado,Samarinda,KBRG,11,4
Manado,Palu,KBRG,11,4
Manado,Kendari,KBRG,11,4
Manado,Jakarta,KPNG,11,6
Manado,Surabaya,KPNG,11,6
Manado,Makassar,KPNG,11,6
Manado,Ambon,KPNG,11,6
Manado,Ternate,KPNG,11,6
Manokwari,Jayapura,TRUK,11,15
Manokwari,Jakarta,KPNG,11,6
Manokwari,Surabaya,KPNG,11,6
Manokwari,Makassar,KPNG,11,6
Manokwari,Jayapura,KPNG,11,6
Mataram,Denpasar,TRUK,11,15
Medan,Banda Aceh,TRUK,11,15
Medan,Lhokseumawe,TRUK,11,15
Medan,Sibolga,TRUK,11,15
Medan,Pematang Siantar,TRUK,11,15
Medan,Padang,TRUK,11,15
Medan,Pekanbaru,TRUK,11,15
Medan,Bengkulu,TRUK,11,15
Medan,Jambi,TRUK,11,15
Medan,Palembang,TRUK,11,15
Medan,Lampung,TRUK,11,15
Medan,Pangkal Pinang,TRUK,11,15
Medan,Jakarta,KBRG,11,4
Medan,Jakarta,KPNG,11,6
Medan,Batam,KPNG,11,6
Medan,Pematang Siantar,KRTA,11,2
Padang,Banda Aceh,TRUK,11,15
Padang,Lhokseumawe,TRUK,11,15
Padang,Medan,TRUK,11,15
Padang,Sibolga,TRUK,11,15
Padang,Pematang Siantar,TRUK,11,15
Padang,Pekanbaru,TRUK,11,15
Padang,Bengkulu,TRUK,11,15
Padang,Jambi,TRUK,11,15
Padang,Palembang,TRUK,11,15
Padang,Lampung,TRUK,11,15
Padang,Pangkal Pinang,TRUK,11,15
Palangkaraya,Pontianak,TRUK,11,15
Palangkaraya,Banjarmasin,TRUK,11,15
Palangkaraya,Balikpapan,TRUK,11,15
Palangkaraya,Samarinda,TRUK,11,15
Palangkaraya,Tarakan,TRUK,11,15
Palembang,Banda Aceh,TRUK,11,15
Palembang,Lhokseumawe,TRUK,11,15
Palembang,Medan,TRUK,11,15
Palembang,Sibolga,TRUK,11,15
Palembang,Pematang Siantar,TRUK,11,15
Palembang,Padang,TRUK,11,15
Palembang,Pekanbaru,TRUK,11,15
Palembang,Bengkulu,TRUK,11,15
Palembang,Jambi,TRUK,11,15
Palembang,Lampung,TRUK,11,15
Palembang,Pangkal Pinang,TRUK,11,15
Palembang,Jakarta,KBRG,11,4
Palembang,Lampung,KRTA,11,2
Palu,Mamuju,TRUK,11,15
Palu,Makassar,TRUK,11,15
Palu,Kendari,TRUK,11,15
Palu,Gorontalo,TRUK,11,15
Palu,Manado,TRUK,11,15
Palu,Samarinda,TRUK,11,15
Palu,Jakarta,KBRG,11,4
Palu,Surabaya,KBRG,11,4
Palu,Balikpapan,KBRG,11,4
Palu,Samarinda,KBRG,11,4
Palu,Manado,KBRG,11,4
Palu,Kendari,KBRG,11,4
Pangkal Pinang,Banda Aceh,TRUK,11,15
Pangkal Pinang,Lhokseumawe,TRUK,11,15
Pangkal Pinang,Medan,TRUK,11,15
Pangkal Pinang,Sibolga,TRUK,11,15
Pangkal Pinang,Pematang Siantar,TRUK,11,15
Pangkal Pinang,Padang,TRUK,11,15
Pangkal Pinang,Pekanbaru,TRUK,11,15
Pangkal Pinang,Bengkulu,TRUK,11,15
Pangkal Pinang,Jambi,TRUK,11,15
Pangkal Pinang,Palembang,TRUK,11,15
Pangkal Pinang,Lampung,TRUK,11,15
Pekanbaru,Banda Aceh,TRUK,11,15
Pekanbaru,Lhokseumawe,TRUK,11,15
Pekanbaru,Medan,TRUK,11,15
Pekanbaru,Sibolga,TRUK,11,15
Pekanbaru,Pematang Siantar,TRUK,11,15
Pekanbaru,Padang,TRUK,11,15
Pekanbaru,Bengkulu,TRUK,11,15
Pekanbaru,Jambi,TRUK,11,15
Pekanbaru,Palembang,TRUK,11,15
Pekanbaru,Lampung,TRUK,11,15
Pekanbaru,Pangkal Pinang,TRUK,11,15
Pekanbaru,Jakarta,KBRG,11,4
Pematang Siantar,Banda Aceh,TRUK,11,15
Pematang Siantar,Lhokseumawe,TRUK,11,15
Pematang Siantar,Medan,TRUK,11,15
Pematang Siantar,Sibolga,TRUK,11,15
Pematang Siantar,Padang,TRUK,11,15
Pematang Siantar,Pekanbaru,TRUK,11,15
Pematang Siantar,Bengkulu,TRUK,11,15
Pematang Siantar,Jambi,TRUK,11,15
Pematang Siantar,Palembang,TRUK,11,15
Pematang Siantar,Lampung,TRUK,11,15
Pematang Siantar,Pangkal Pinang,TRUK,11,15
Pematang Siantar,Medan,KRTA,11,2
Pontianak,Palangkaraya,TRUK,11,15
Pontianak,Banjarmasin,TRUK,11,15
Pontianak,Balikpapan,TRUK,11,15
Pontianak,Samarinda,TRUK,11,15
Pontianak,Tarakan,TRUK,11,15
Pontianak,Jakarta,KBRG,11,4
Purwokerto,Serang,TRUK,11,15
Purwokerto,Jakarta,TRUK,11,15
Purwokerto,Bandung,TRUK,11,15
Purwokerto,Tasikmalaya,TRUK,11,15
Purwokerto,Cirebon,TRUK,11,15
Purwokerto,Tegal,TRUK,11,15
Purwokerto,Yogyakarta,TRUK,11,15
Purwokerto,Semarang,TRUK,11,15
Purwokerto,Solo,TRUK,11,15
Purwokerto,Kediri,TRUK,11,15
Purwokerto,Malang,TRUK,11,15
Purwokerto,Surabaya,TRUK,11,15
Purwokerto,Jember,TRUK,11,15
Purwokerto,Cirebon,KRTA,11,2
Purwokerto,Jakarta,KRTA,11,2
Purwokerto,Jember,KRTA,11,2
Purwokerto,Yogyakarta,KRTA,11,2
Purwokerto,Surabaya,KRTA,11,2
Purwokerto,Tasikmalaya,KRTA,11,2
Purwokerto,Bandung,KRTA,11,2
Purwokerto,Semarang,KRTA,11,2
Purwokerto,Tegal,KRTA,11,2
Samarinda,Pontianak,TRUK,11,15
Samarinda,Palangkaraya,TRUK,11,15
Samarinda,Banjarmasin,TRUK,11,15
Samarinda,Balikpapan,TRUK,11,15
Samarinda,Tarakan,TRUK,11,15
Samarinda,Palu,TRUK,11,15
Samarinda,Jakarta,KBRG,11,4
Samarinda,Surabaya,KBRG,11,4
Samarinda,Balikpapan,KBRG,11,4
Samarinda,Palu,KBRG,11,4
Samarinda,Manado,KBRG,11,4
Samarinda,Kendari,KBRG,11,4
Semarang,Serang,TRUK,11,15
Semarang,Jakarta,TRUK,11,15
Semarang,Bandung,TRUK,11,15
Semarang,Tasikmalaya,TRUK,11,15
Semarang,Cirebon,TRUK,11,15
Semarang,Tegal,TRUK,11,15
Semarang,Purwokerto,TRUK,11,15
Semarang,Yogyakarta,TRUK,11,15
Semarang,Solo,TRUK,11,15
Semarang,Kediri,TRUK,11,15
Semarang,Malang,TRUK,11,15
Semarang,Surabaya,TRUK,11,15
Semarang,Jember,TRUK,11,15
Semarang,Jakarta,KRTA,11,2
Semarang,Tegal,KRTA,11,2
Semarang,Cirebon,KRTA,11,2
Semarang,Surabaya,KRTA,11,2
Semarang,Purwokerto,KRTA,11,2
Semarang,Solo,KRTA,11,2
Serang,Jakarta,TRUK,11,15
Serang,Bandung,TRUK,11,15
Serang,Tasikmalaya,TRUK,11,15
Serang,Cirebon,TRUK,11,15
Serang,Tegal,TRUK,11,15
Serang,Purwokerto,TRUK,11,15
Serang,Yogyakarta,TRUK,11,15
Serang,Semarang,TRUK,11,15
Serang,Solo,TRUK,11,15
Serang,Kediri,TRUK,11,15
Serang,Malang,TRUK,11,15
Serang,Surabaya,TRUK,11,15
Serang,Jember,TRUK,11,15
Serang,Lampung,TRUK,11,15
Serang,Jakarta,KRTA,11,2
Serang,Cirebon,KRTA,11,2
Serang,Purwokerto,KRTA,11,2
Serang,Yogyakarta,KRTA,11,2
Serang,Solo,KRTA,11,2
Serang,Kediri,KRTA,11,2
Sibolga,Banda Aceh,TRUK,11,15
Sibolga,Lhokseumawe,TRUK,11,15
Sibolga,Medan,TRUK,11,15
Sibolga,Pematang Siantar,TRUK,11,15
Sibolga,Padang,TRUK,11,15
Sibolga,Pekanbaru,TRUK,11,15
Sibolga,Bengkulu,TRUK,11,15
Sibolga,Jambi,TRUK,11,15
Sibolga,Palembang,TRUK,11,15
Sibolga,Lampung,TRUK,11,15
Sibolga,Pangkal Pinang,TRUK,11,15
Solo,Serang,TRUK,11,15
Solo,Jakarta,TRUK,11,15
Solo,Bandung,TRUK,11,15
Solo,Tasikmalaya,TRUK,11,15
Solo,Cirebon,TRUK,11,15
Solo,Tegal,TRUK,11,15
Solo,Purwokerto,TRUK,11,15
Solo,Yogyakarta,TRUK,11,15
Solo,Semarang,TRUK,11,15
Solo,Kediri,TRUK,11,15
Solo,Malang,TRUK,11,15
Solo,Surabaya,TRUK,11,15
Solo,Jember,TRUK,11,15
Solo,Jakarta,KRTA,11,2
Solo,Yogyakarta,KRTA,11,2
Solo,Purwokerto,KRTA,11,2
Solo,Cirebon,KRTA,11,2
Solo,Bandung,KRTA,11,2
Solo,Tasikmalaya,KRTA,11,2
Solo,Semarang,KRTA,11,2
Surabaya,Serang,TRUK,11,15
Surabaya,Jakarta,TRUK,11,15
Surabaya,Bandung,TRUK,11,15
Surabaya,Tasikmalaya,TRUK,11,15
Surabaya,Cirebon,TRUK,11,15
Surabaya,Tegal,TRUK,11,15
Surabaya,Purwokerto,TRUK,11,15
Surabaya,Yogyakarta,TRUK,11,15
Surabaya,Semarang,TRUK,11,15
Surabaya,Solo,TRUK,11,15
Surabaya,Kediri,TRUK,11,15
Surabaya,Malang,TRUK,11,15
Surabaya,Jember,TRUK,11,15
Surabaya,Denpasar,TRUK,11,15
Surabaya,Jakarta,KBRG,11,4
Surabaya,Balikpapan,KBRG,11,4
Surabaya,Samarinda,KBRG,11,4
Surabaya,Palu,KBRG,11,4
Surabaya,Manado,KBRG,11,4
Surabaya,Kendari,KBRG,11,4
Surabaya,Jakarta,KPNG,11,6
Surabaya,Makassar,KPNG,11,6
Surabaya,Ambon,KPNG,11,6
Surabaya,Ternate,KPNG,11,6
Surabaya,Manado,KPNG,11,6
Surabaya,Manokwari,KPNG,11,6
Surabaya,Jayapura,KPNG,11,6
Surabaya,Kupang,KPNG,11,6
Surabaya,Jakarta,KRTA,11,2
Surabaya,Semarang,KRTA,11,2
Surabaya,Cirebon,KRTA,11,2
Surabaya,Tegal,KRTA,11,2
Surabaya,Purwokerto,KRTA,11,2
Surabaya,Bandung,KRTA,11,2
Surabaya,Solo,KRTA,11,2
Surabaya,Yogyakarta,KRTA,11,2
Surabaya,Tasikmalaya,KRTA,11,2
Surabaya,Jember,KRTA,11,2
Surabaya,Malang,KRTA,11,2
Tarakan,Pontianak,TRUK,11,15
Tarakan,Palangkaraya,TRUK,11,15
Tarakan,Banjarmasin,TRUK,11,15
Tarakan,Balikpapan,TRUK,11,15
Tarakan,Samarinda,TRUK,11,15
Tasikmalaya,Serang,TRUK,11,15
Tasikmalaya,Jakarta,TRUK,11,15
Tasikmalaya,Bandung,TRUK,11,15
Tasikmalaya,Cirebon,TRUK,11,15
Tasikmalaya,Tegal,TRUK,11,15
Tasikmalaya,Purwokerto,TRUK,11,15
Tasikmalaya,Yogyakarta,TRUK,11,15
Tasikmalaya,Semarang,TRUK,11,15
Tasikmalaya,Solo,TRUK,11,15
Tasikmalaya,Kediri,TRUK,11,15
Tasikmalaya,Malang,TRUK,11,15
Tasikmalaya,Surabaya,TRUK,11,15
Tasikmalaya,Jember,TRUK,11,15
Tasikmalaya,Bandung,KRTA,11,2
Tegal,Serang,TRUK,11,15
Tegal,Jakarta,TRUK,11,15
Tegal,Bandung,TRUK,11,15
Tegal,Tasikmalaya,TRUK,11,15
Tegal,Cirebon,TRUK,11,15
Tegal,Purwokerto,TRUK,11,15
Tegal,Yogyakarta,TRUK,11,15
Tegal,Semarang,TRUK,11,15
Tegal,Solo,TRUK,11,15
Tegal,Kediri,TRUK,11,15
Tegal,Malang,TRUK,11,15
Tegal,Surabaya,TRUK,11,15
Tegal,Jember,TRUK,11,15
Tegal,Jakarta,KRTA,11,2
Tegal,Cirebon,KRTA,11,2
Ternate,Jakarta,KPNG,11,6
Ternate,Surabaya,KPNG,11,6
Ternate,Makassar,KPNG,11,6
Ternate,Ambon,KPNG,11,6
Ternate,Manado,KPNG,11,6
Yogyakarta,Serang,TRUK,11,15
Yogyakarta,Jakarta,TRUK,11,15
Yogyakarta,Bandung,TRUK,11,15
Yogyakarta,Tasikmalaya,TRUK,11,15
Yogyakarta,Cirebon,TRUK,11,15
Yogyakarta,Tegal,TRUK,11,15
Yogyakarta,Purwokerto,TRUK,11,15
Yogyakarta,Semarang,TRUK,11,15
Yogyakarta,Solo,TRUK,11,15
Yogyakarta,Kediri,TRUK,11,15
Yogyakarta,Malang,TRUK,11,15
Yogyakarta,Surabaya,TRUK,11,15
Yogyakarta,Jember,TRUK,11,15
Yogyakarta,Jakarta,KRTA,11,2
Yogyakarta,Surabaya,KRTA,11,2
Yogyakarta,Purwokerto,KRTA,11,2
Yogyakarta,Cirebon,KRTA,11,2
Yogyakarta,Solo,KRTA,11,2
Yogyakarta,Malang,KRTA,11,2
Yogyakarta,Kediri,KRTA,11,2
Yogyakarta,Jember,KRTA,11,2
Ambon,Jakarta,KPNG,12,6
Ambon,Surabaya,KPNG,12,6
Ambon,Makassar,KPNG,12,6
Ambon,Ternate,KPNG,12,6
Ambon,Manado,KPNG,12,6
Ambon,Jayapura,KPNG,12,6
Balikpapan,Pontianak,TRUK,12,15
Balikpapan,Palangkaraya,TRUK,12,15
Balikpapan,Banjarmasin,TRUK,12,15
Balikpapan,Samarinda,TRUK,12,15
Balikpapan,Tarakan,TRUK,12,15
Balikpapan,Jakarta,KBRG,12,4
Balikpapan,Surabaya,KBRG,12,4
Balikpapan,Samarinda,KBRG,12,4
Balikpapan,Palu,KBRG,12,4
Balikpapan,Manado,KBRG,12,4
Balikpapan,Kendari,KBRG,12,4
Banda Aceh,Lhokseumawe,TRUK,12,15
Banda Aceh,Medan,TRUK,12,15
Banda Aceh,Sibolga,TRUK,12,15
Banda Aceh,Pematang Siantar,TRUK,12,15
Banda Aceh,Padang,TRUK,12,15
Banda Aceh,Pekanbaru,TRUK,12,15
Banda Aceh,Bengkulu,TRUK,12,15
Banda Aceh,Jambi,TRUK,12,15
Banda Aceh,Palembang,TRUK,12,15
Banda Aceh,Lampung,TRUK,12,15
Banda Aceh,Pangkal Pinang,TRUK,12,15
Bandung,Serang,TRUK,12,15
Bandung,Jakarta,TRUK,12,15
Bandung,Tasikmalaya,TRUK,12,15
Bandung,Cirebon,TRUK,12,15
Bandung,Tegal,TRUK,12,15
Bandung,Purwokerto,TRUK,12,15
Bandung,Yogyakarta,TRUK,12,15
Bandung,Semarang,TRUK,12,15
Bandung,Solo,TRUK,12,15
Bandung,Kediri,TRUK,12,15
Bandung,Malang,TRUK,12,15
Bandung,Surabaya,TRUK,12,15
Bandung,Jember,TRUK,12,15
Bandung,Jakarta,KRTA,12,2
Bandung,Surabaya,KRTA,12,2
Bandung,Cirebon,KRTA,12,2
Bandung,Tegal,KRTA,12,2
Bandung,Semarang,KRTA,12,2
Bandung,Tasikmalaya,KRTA,12,2
Bandung,Yogyakarta,KRTA,12,2
Bandung,Solo,KRTA,12,2
Bandung,Malang,KRTA,12,2
Bandung,Kediri,KRTA,12,2
Banjarmasin,Pontianak,TRUK,12,15
Banjarmasin,Palangkaraya,TRUK,12,15
Banjarmasin,Balikpapan,TRUK,12,15
Banjarmasin,Samarinda,TRUK,12,15
Banjarmasin,Tarakan,TRUK,12,15
Banjarmasin,Jakarta,KBRG,12,4
Batam,Jakarta,KBRG,12,4
Batam,Jakarta,KPNG,12,6
Batam,Medan,KPNG,12,6
Bengkulu,Banda Aceh,TRUK,12,15
Bengkulu,Lhokseumawe,TRUK,12,15
Bengkulu,Medan,TRUK,12,15
Bengkulu,Sibolga,TRUK,12,15
Bengkulu,Pematang Siantar,TRUK,12,15
Bengkulu,Padang,TRUK,12,15
Bengkulu,Pekanbaru,TRUK,12,15
Bengkulu,Jambi,TRUK,12,15
Bengkulu,Palembang,TRUK,12,15
Bengkulu,Lampung,TRUK,12,15
Bengkulu,Pangkal Pinang,TRUK,12,15
Cirebon,Serang,TRUK,12,15
Cirebon,Jakarta,TRUK,12,15
Cirebon,Bandung,TRUK,12,15
Cirebon,Tasikmalaya,TRUK,12,15
Cirebon,Tegal,TRUK,12,15
Cirebon,Purwokerto,TRUK,12,15
Cirebon,Yogyakarta,TRUK,12,15
Cirebon,Semarang,TRUK,12,15
Cirebon,Solo,TRUK,12,15
Cirebon,Kediri,TRUK,12,15
Cirebon,Malang,TRUK,12,15
Cirebon,Surabaya,TRUK,12,15
Cirebon,Jember,TRUK,12,15
Cirebon,Jakarta,KRTA,12,2
Cirebon,Bandung,KRTA,12,2
Denpasar,Mataram,TRUK,12,15
Denpasar,Surabaya,TRUK,12,15
Gorontalo,Mamuju,TRUK,12,15
Gorontalo,Makassar,TRUK,12,15
Gorontalo,Palu,TRUK,12,15
Gorontalo,Kendari,TRUK,12,15
Gorontalo,Manado,TRUK,12,15
Jakarta,Serang,TRUK,12,15
Jakarta,Bandung,TRUK,12,15
Jakarta,Tasikmalaya,TRUK,12,15
Jakarta,Cirebon,TRUK,12,15
Jakarta,Tegal,TRUK,12,15
Jakarta,Purwokerto,TRUK,12,15
Jakarta,Yogyakarta,TRUK,12,15
Jakarta,Semarang,TRUK,12,15
Jakarta,Solo,TRUK,12,15
Jakarta,Kediri,TRUK,12,15
Jakarta,Malang,TRUK,12,15
Jakarta,Surabaya,TRUK,12,15
Jakarta,Jember,TRUK,12,15
Jakarta,Lampung,TRUK,12,15
Jakarta,Surabaya,KBRG,12,4
Jakarta,Balikpapan,KBRG,12,4
Jakarta,Samarinda,KBRG,12,4
Jakarta,Palu,KBRG,12,4
Jakarta,Manado,KBRG,12,4
Jakarta,Kendari,KBRG,12,4
Jakarta,Medan,KBRG,12,4
Jakarta,Pekanbaru,KBRG,12,4
Jakarta,Palembang,KBRG,12,4
Jakarta,Banjarmasin,KBRG,12,4
Jakarta,Pontianak,KBRG,12,4
Jakarta,Batam,KBRG,12,4
Jakarta,Makassar,KBRG,12,4
Jakarta,Batam,KPNG,12,6
Jakarta,Medan,KPNG,12,6
Jakarta,Surabaya,KPNG,12,6
Jakarta,Makassar,KPNG,12,6
Jakarta,Ambon,KPNG,12,6
Jakarta,Ternate,KPNG,12,6
Jakarta,Manado,KPNG,12,6
Jakarta,Manokwari,KPNG,12,6
Jakarta,Jayapura,KPNG,12,6
Jakarta,Kupang,KPNG,12,6
Jakarta,Surabaya,KRTA,12,2
Jakarta,Cirebon,KRTA,12,2
Jakarta,Semarang,KRTA,12,2
Jakarta,Tegal,KRTA,12,2
Jakarta,Solo,KRTA,12,2
Jakarta,Purwokerto,KRTA,12,2
Jakarta,Yogyakarta,KRTA,12,2
Jakarta,Malang,KRTA,12,2
Jakarta,Kediri,KRTA,12,2
Jakarta,Bandung,KRTA,12,2
Jakarta,Tasikmalaya,KRTA,12,2
Jambi,Banda Aceh,TRUK,12,15
Jambi,Lhokseumawe,TRUK,12,15
Jambi,Medan,TRUK,12,15
Jambi,Sibolga,TRUK,12,15
Jambi,Pematang Siantar,TRUK,12,15
Jambi,Padang,TRUK,12,15
Jambi,Pekanbaru,TRUK,12,15
